ANO_EJE,REGION,TIPO_GOBIERNO,TIPO_GOBIERNO_NOMBRE,SECTOR,SECTOR_NOMBRE,PLIEGO,PLIEGO_NOMBRE,SEC_EJEC,EJECUTORA,EJECUTORA_NOMBRE,ALMACEN,SEC_ALMACEN,NOMBRE_ALMACEN,TIPO_TRANSAC,NOMBRE_TIPO_TRANSACCION,NRO_MOVIMTO,NRO_ORDEN,PROVEEDOR,NOMBRE_PROVEEDOR,OBSERVACION,FECHA_MOVIMTO,MES_MOVIMTO,NOMBRE_MES,TIPO_USO,NRO_GUIA,NRO_FACTURA,ESTADO_KARDEX,FECHA_REG,DOCUM_CONFIRMA,FECHA_CONFIRMA,GLOSA,TIPO_BIEN,GRUPO_BIEN,NOMBRE_GRUPO,CLASE_BIEN,NOMBRE_CLASE,FAMILIA_BIEN,NOMBRE_FAMILIA,ITEM_BIEN,NOMBRE_ITEM,UNIDAD_MEDIDA,UNIDAD_MEDIDA_DESC,MARCA,NOMBRE_MARCA,CANT_ARTICULO,PRECIO_UNIT,VALOR_TOTAL
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,860,400,REGION LAMBAYEQUE-SALUD,2,2,"MEDICAM, MAT.MEDICO Y DE LABORATORIO",4,NEA - DONACION,129,0,0,CENTRO DE PROGRAMACION,PECOSA 4640 PEDIDO 6955 COVID 19,30-APR-20,4,ABRIL,C,NEA 129,NEA 129,CON CONFORMIDAD,06-MAY-20,PECOSA 4460,30-APR-20,PECOSA  4460 COVID 19,B,58,PRODUCTOS FARMACÉUTICOS,21,MEDICAMENTOS ANTIINFECCIOSOS: ANTIPROTOZOARIOS ANTIMALÁRICOS,3,HIDROXICLOROQUINA,1,HIDROXICLOROQUINA SULFATO 400 mg (Equiv. 310 mg hidroxicloroquina) TAB,112,UNIDAD,1263,SIN  MARCA,4000.0,0.002577,10.31
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,860,400,REGION LAMBAYEQUE-SALUD,2,2,"MEDICAM, MAT.MEDICO Y DE LABORATORIO",4,NEA - DONACION,130,0,0,CENTRO DE PROGRAMACION,PECOSA 4574-20 PEDIDO 6889 COVID 19,30-APR-20,4,ABRIL,C,NEA  130,NEA 130,CON CONFORMIDAD,06-MAY-20,PECOSA 4574-20,30-APR-20,PECOSA 4574-20 COVID 19,B,80,"SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES",50,INDUMENTARIA Y PROTECTORES PARA PERSONAS,8,REPUESTOS Y ACCESORIOS DE PROTECTORES PARA PERSONAS,74,TRAJE ENCAPSULADO PARA PROTECCION CONTRA MATERIALES PELIGROSOS TALLA M,112,UNIDAD,1263,SIN  MARCA,200.0,23.541,4708.2
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,860,400,REGION LAMBAYEQUE-SALUD,2,2,"MEDICAM, MAT.MEDICO Y DE LABORATORIO",4,NEA - DONACION,213,0,0,CAFAE - MINISTERIO DE SALUD,PECOSA  1370,18-JUN-20,6,JUNIO,C,NEA  213,1370,CON CONFORMIDAD,18-JUN-20,PECOSA 1370,18-JUN-20,PECOSA 1370 - COVID 19,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,41,MASCARILLAS  DESCARTABLES,76,MASCARILLA DESCARTABLE QUIRURGICA 3 PLIEGUES,112,UNIDAD,1263,SIN  MARCA,5000.0,1e-06,0.01
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,860,400,REGION LAMBAYEQUE-SALUD,2,2,"MEDICAM, MAT.MEDICO Y DE LABORATORIO",4,NEA - DONACION,213,0,0,CAFAE - MINISTERIO DE SALUD,PECOSA  1370,18-JUN-20,6,JUNIO,C,NEA  213,1370,CON CONFORMIDAD,18-JUN-20,PECOSA 1370,18-JUN-20,PECOSA 1370 - COVID 19,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,41,MASCARILLAS  DESCARTABLES,157,MASCARILLA DESCARTABLE EFICIENCIA DE FILTRADO 95%,112,UNIDAD,1263,SIN  MARCA,5000.0,1e-06,0.01
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,860,400,REGION LAMBAYEQUE-SALUD,5,0,ALMACEN NEAS,4,NEA - DONACION,138,0,0,CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD,PECOSA N° 3467-20 PEDIDO 5683,13-MAY-20,5,MAYO,C,NEA 138,3467,CON CONFORMIDAD,13-MAY-20,PECOSA N° 3467 PEDIDO 5683,13-MAY-20,PECOSA N° 3467 PEDIDO 5683 - COVID,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,8839,OXÍMETRO DE PULSOS,4,OXIMETRO DE PULSOS PORTATIL,112,UNIDAD,1380,CHOICE,40.0,141.0,5640.0
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1002,402,REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE,1,2,ALMACEN MEDICAMENTOS,4,NEA - DONACION,1,0,0,LABORATORIOS AC FARMA S.A.,GUIA 0199056 (21.04.2020) LAB. AC FARMA S.A.,22-MAY-20,5,MAYO,C,021,N°0199056,CON CONFORMIDAD,22-MAY-20,GUIA N° 0199056 LABORAT. AC FARMA,22-MAY-20,HIDROXICLOROQUINA 400 MG,B,58,PRODUCTOS FARMACÉUTICOS,21,MEDICAMENTOS ANTIINFECCIOSOS: ANTIPROTOZOARIOS ANTIMALÁRICOS,3,HIDROXICLOROQUINA,1,HIDROXICLOROQUINA SULFATO 400 mg (Equiv. 310 mg hidroxicloroquina) TAB,112,UNIDAD,328,SIN MARCA,1500.0,0.67,1005.0
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1002,402,REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE,1,2,ALMACEN MEDICAMENTOS,4,NEA - DONACION,2,0,0,LABORATORIOS AC FARMA S.A.,GUIA N° 0084138 (21.04.2020) LAB. AC FARMA,22-MAY-20,5,MAYO,C,022,0084138,CON CONFORMIDAD,22-MAY-20,GUIA N° 0084138 LABORAT. AC FARMA,22-MAY-20,"MASCARILLA N-95, GUANTES DESC. M - L, Y CARETA PROTECTORA",B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,28,GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS),83,GUANTE DESCARTABLE A GRANEL TALLA M,353,PAR,328,SIN MARCA,250.0,0.2,50.0
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1002,402,REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE,1,2,ALMACEN MEDICAMENTOS,4,NEA - DONACION,2,0,0,LABORATORIOS AC FARMA S.A.,GUIA N° 0084138 (21.04.2020) LAB. AC FARMA,22-MAY-20,5,MAYO,C,022,0084138,CON CONFORMIDAD,22-MAY-20,GUIA N° 0084138 LABORAT. AC FARMA,22-MAY-20,"MASCARILLA N-95, GUANTES DESC. M - L, Y CARETA PROTECTORA",B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,28,GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS),84,GUANTE DESCARTABLE A GRANEL TALLA L,353,PAR,328,SIN MARCA,250.0,0.2,50.0
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1002,402,REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE,1,2,ALMACEN MEDICAMENTOS,4,NEA - DONACION,2,0,0,LABORATORIOS AC FARMA S.A.,GUIA N° 0084138 (21.04.2020) LAB. AC FARMA,22-MAY-20,5,MAYO,C,022,0084138,CON CONFORMIDAD,22-MAY-20,GUIA N° 0084138 LABORAT. AC FARMA,22-MAY-20,"MASCARILLA N-95, GUANTES DESC. M - L, Y CARETA PROTECTORA",B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,41,MASCARILLAS  DESCARTABLES,158,MASCARILLA DESCARTABLE TIPO N-95,112,UNIDAD,328,SIN MARCA,75.0,2.9,217.5
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1002,402,REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE,1,2,ALMACEN MEDICAMENTOS,4,NEA - DONACION,2,0,0,LABORATORIOS AC FARMA S.A.,GUIA N° 0084138 (21.04.2020) LAB. AC FARMA,22-MAY-20,5,MAYO,C,022,0084138,CON CONFORMIDAD,22-MAY-20,GUIA N° 0084138 LABORAT. AC FARMA,22-MAY-20,"MASCARILLA N-95, GUANTES DESC. M - L, Y CARETA PROTECTORA",B,80,"SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES",50,INDUMENTARIA Y PROTECTORES PARA PERSONAS,3,MASCARILLAS Y PROTECTORES DE SEGURIDAD,125,CARETA PROTECTORA DE POLICARBONATO,112,UNIDAD,328,SIN MARCA,50.0,12.0,600.0
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1002,402,REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE,1,2,ALMACEN MEDICAMENTOS,4,NEA - DONACION,3,0,0,ORGANIZACION PANAMERICANA Y MUNDIAL DE LA SALUD,ACTA  DONACION ORGANIZACION PANAMERICANA Y MUNDIAL DE LA SALUD,02-SEP-20,9,SEPTIEMBRE,C,061,ACTA DE DONACIO,CON CONFORMIDAD,28-OCT-20,ACTA DONACION OPS Y OMS,02-SEP-20,MATERIAL MEDICO,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,41,MASCARILLAS  DESCARTABLES,76,MASCARILLA DESCARTABLE QUIRURGICA 3 PLIEGUES,112,UNIDAD,1083,+,5000.0,1.2,6000.0
2020,LAMBAYEQUE,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,452,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,1002,402,REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE,1,2,ALMACEN MEDICAMENTOS,4,NEA - DONACION,3,0,0,ORGANIZACION PANAMERICANA Y MUNDIAL DE LA SALUD,ACTA  DONACION ORGANIZACION PANAMERICANA Y MUNDIAL DE LA SALUD,02-SEP-20,9,SEPTIEMBRE,C,061,ACTA DE DONACIO,CON CONFORMIDAD,28-OCT-20,ACTA DONACION OPS Y OMS,02-SEP-20,MATERIAL MEDICO,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,28,GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS),145,GUANTE PARA EXAMEN DESCARTABLE DE NITRILO SIN POLVO TALLA M,112,UNIDAD,328,SIN MARCA,4000.0,0.7,2800.0
