ANO_EJE,REGION,TIPO_GOBIERNO,TIPO_GOBIERNO_NOMBRE,SECTOR,SECTOR_NOMBRE,PLIEGO,PLIEGO_NOMBRE,SEC_EJEC,EJECUTORA,EJECUTORA_NOMBRE,ALMACEN,SEC_ALMACEN,NOMBRE_ALMACEN,TIPO_TRANSAC,NOMBRE_TIPO_TRANSACCION,NRO_MOVIMTO,NRO_ORDEN,PROVEEDOR,NOMBRE_PROVEEDOR,OBSERVACION,FECHA_MOVIMTO,MES_MOVIMTO,NOMBRE_MES,TIPO_USO,NRO_GUIA,NRO_FACTURA,ESTADO_KARDEX,FECHA_REG,DOCUM_CONFIRMA,FECHA_CONFIRMA,GLOSA,TIPO_BIEN,GRUPO_BIEN,NOMBRE_GRUPO,CLASE_BIEN,NOMBRE_CLASE,FAMILIA_BIEN,NOMBRE_FAMILIA,ITEM_BIEN,NOMBRE_ITEM,UNIDAD_MEDIDA,UNIDAD_MEDIDA_DESC,MARCA,NOMBRE_MARCA,CANT_ARTICULO,PRECIO_UNIT,VALOR_TOTAL
2020,PROVINCIA CONSTITUCIONAL DEL CALLAO,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,464,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1452,403,GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA,1,1,ALMACEN GENERAL,4,NEA - DONACION,1,0,0,CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD (CENARES),ADQUISICIÓN DE OXIMETRO DE PULSOS PORTATIL PROVENIENTE DE CENARES(CENTRO DE PROGRAMACIÓN)COV-19,14-APR-20,4,ABRIL,C,001,PCS-3460,CON CONFORMIDAD,15-APR-20,PECOSA N°3460,14-APR-20,CONFORME,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,8839,OXÍMETRO DE PULSOS,4,OXIMETRO DE PULSOS PORTATIL,112,UNIDAD,1195,CHOICE,40.0,141.0,5640.0
2020,PROVINCIA CONSTITUCIONAL DEL CALLAO,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,464,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1452,403,GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA,1,1,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PATHFINDER INTERNATIONAL,RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA,22-APR-20,4,ABRIL,C,002,OFICIO N°091,CON CONFORMIDAD,22-APR-20,.,22-APR-20,CONFORME,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,5806,EQUIPO PARA DIAGNÓSTICO MOLECULAR,2,EQUIPO PARA DIAGNÓSTICO MOLECULAR,112,UNIDAD,328,SIN MARCA,1.0,59746.67,59746.67
2020,PROVINCIA CONSTITUCIONAL DEL CALLAO,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,464,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1452,403,GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA,1,1,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PATHFINDER INTERNATIONAL,RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA,22-APR-20,4,ABRIL,C,002,OFICIO N°091,CON CONFORMIDAD,22-APR-20,.,22-APR-20,CONFORME,B,74,OFICINA,8,CÓMPUTO,6350,LECTORA DE CÓDIGO DE BARRAS,1,LECTORA DE CODIGO DE BARRAS,112,UNIDAD,328,SIN MARCA,1.0,1140.34,1140.34
2020,PROVINCIA CONSTITUCIONAL DEL CALLAO,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,464,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1452,403,GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA,1,1,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PATHFINDER INTERNATIONAL,RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA,22-APR-20,4,ABRIL,C,002,OFICIO N°091,CON CONFORMIDAD,22-APR-20,.,22-APR-20,CONFORME,B,74,OFICINA,8,CÓMPUTO,500,COMPUTADORA PERSONAL PORTATIL,1,COMPUTADORA PERSONAL PORTATIL,112,UNIDAD,328,SIN MARCA,1.0,3144.24,3144.24
2020,PROVINCIA CONSTITUCIONAL DEL CALLAO,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,464,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1452,403,GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA,1,1,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PATHFINDER INTERNATIONAL,RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA,22-APR-20,4,ABRIL,C,002,OFICIO N°091,CON CONFORMIDAD,22-APR-20,.,22-APR-20,CONFORME,B,74,OFICINA,8,CÓMPUTO,8224,MOUSE INALÁMBRICO,1,MOUSE INALAMBRICO,112,UNIDAD,328,SIN MARCA,1.0,36.93,36.93
2020,PROVINCIA CONSTITUCIONAL DEL CALLAO,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,464,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1452,403,GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA,1,1,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PATHFINDER INTERNATIONAL,RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA,22-APR-20,4,ABRIL,C,002,OFICIO N°091,CON CONFORMIDAD,22-APR-20,.,22-APR-20,CONFORME,B,74,OFICINA,8,CÓMPUTO,4100,IMPRESORA LÁSER,1,IMPRESORA LASER,112,UNIDAD,151,HEWLETT PACKARD,1.0,565.83,565.83
2020,PROVINCIA CONSTITUCIONAL DEL CALLAO,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,464,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1452,403,GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA,1,1,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PATHFINDER INTERNATIONAL,RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA,22-APR-20,4,ABRIL,C,002,OFICIO N°091,CON CONFORMIDAD,22-APR-20,.,22-APR-20,CONFORME,B,46,ELECTRICIDAD Y ELECTRÓNICA,22,EQUIPO DE ELECTRICIDAD Y ELECTRÓNICA,50,ACUMULADOR DE ENERGÍA - EQUIPO DE UPS,1,ACUMULADOR DE ENERGIA - EQUIPO DE UPS,112,UNIDAD,997,APC,1.0,607.85,607.85
2020,PROVINCIA CONSTITUCIONAL DEL CALLAO,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,464,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1452,403,GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA,1,1,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PATHFINDER INTERNATIONAL,RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA,22-APR-20,4,ABRIL,C,002,OFICIO N°091,CON CONFORMIDAD,22-APR-20,.,22-APR-20,CONFORME,B,60,INSTRUMENTO DE MEDICIÓN,22,EQUIPO INSTRUMENTOS DE MEDICIÓN ,8705,TEMPORIZADOR,1,TEMPORIZADOR,112,UNIDAD,328,SIN MARCA,1.0,156.3,156.3
2020,PROVINCIA CONSTITUCIONAL DEL CALLAO,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,464,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1452,403,GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA,1,1,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PATHFINDER INTERNATIONAL,RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA,22-APR-20,4,ABRIL,C,002,OFICIO N°091,CON CONFORMIDAD,22-APR-20,.,22-APR-20,CONFORME,B,60,INSTRUMENTO DE MEDICIÓN,22,EQUIPO INSTRUMENTOS DE MEDICIÓN ,9215,TERMOHIGRÓMETRO,7,TERMOHIGROMETRO DIGITAL,112,UNIDAD,328,SIN MARCA,1.0,87.06,87.06
2020,PROVINCIA CONSTITUCIONAL DEL CALLAO,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,464,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,1452,403,GOB. REG. DEL CALLAO - HOSPITAL DE VENTANILLA,1,1,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PATHFINDER INTERNATIONAL,RESOLUCION ADMINISTRATIVA N°  017 - 2020 GRC/HV/UA,22-APR-20,4,ABRIL,C,002,OFICIO N°091,CON CONFORMIDAD,22-APR-20,.,22-APR-20,CONFORME,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,188,AGITADOR DE TUBOS,1,AGITADOR DE TUBOS,112,UNIDAD,328,SIN MARCA,1.0,1395.51,1395.51
